packet_id,packet_hash_hex,packet_hash_decimal,scene_path,placement_root,object_name,source_prefab,authoring_component,serialized_field,discovery_id,display_name,local_position,local_euler,local_scale,depth_band,zone_tag,placement_note
P001_CRASH_SHELF,0xBBDE0731,3151890225,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P001_CRASH_SHELF,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_field__field.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p001_crash_shelf,Crash shelf debris,-7.8|1.05|22.8,0|18|0,0.72|0.72|0.72,shallows,crash_shelf,first trapped-arrival physical proof
P224_SHELL_CLAMP_REEF,0xB1377A5B,2973203035,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P224_SHELL_CLAMP_REEF,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p224_shell_clamp_reef,Shell Clamp Reef,-2.00|1.10|334.50,0|34|0,0.82|0.82|0.82,photic_shelf,photic_shelf_ecology,planned cold AppliedLore anchor for P224_SHELL_CLAMP_REEF; scene placement pass pending
P225_SHALLOW_PREDATOR_SHADOW_RULE,0xEB1E0A7D,3944614525,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P225_SHALLOW_PREDATOR_SHADOW_RULE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p225_shallow_predator_shadow_rule,Shallow Predator Shadow Rule,6.00|1.10|334.50,0|51|0,0.82|0.82|0.82,photic_shelf,photic_shelf_ecology,planned cold AppliedLore anchor for P225_SHALLOW_PREDATOR_SHADOW_RULE; scene placement pass pending
P226_BRINE_VANE_FORESTS,0x1C3CF11A,473755930,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P226_BRINE_VANE_FORESTS,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p226_brine_vane_forests,Brine Vane Forests,14.00|1.10|334.50,0|68|0,0.82|0.82|0.82,brine_canyon,brine_abyss_ecology,planned cold AppliedLore anchor for P226_BRINE_VANE_FORESTS; scene placement pass pending
P227_DENSITY_SKATER_FAUNA,0x6A36D172,1781977458,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P227_DENSITY_SKATER_FAUNA,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p227_density_skater_fauna,Density Skater Fauna,-18.00|1.10|342.00,0|0|0,0.82|0.82|0.82,brine_canyon,brine_abyss_ecology,planned cold AppliedLore anchor for P227_DENSITY_SKATER_FAUNA; scene placement pass pending
P228_VENT_ANCHOR_COLONIES,0xBAF683DE,3136717790,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P228_VENT_ANCHOR_COLONIES,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p228_vent_anchor_colonies,Vent Anchor Colonies,-10.00|1.10|342.00,0|17|0,0.82|0.82|0.82,brine_canyon,brine_abyss_ecology,planned cold AppliedLore anchor for P228_VENT_ANCHOR_COLONIES; scene placement pass pending
P229_WIDE_FILTER_BODY_TRACE,0xED782812,3984074770,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P229_WIDE_FILTER_BODY_TRACE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p229_wide_filter_body_trace,Wide Filter Body Trace,-2.00|1.10|342.00,0|34|0,0.82|0.82|0.82,brine_canyon,brine_abyss_ecology,planned cold AppliedLore anchor for P229_WIDE_FILTER_BODY_TRACE; scene placement pass pending
P230_SILT_AMBUSHER_TELEGRAPH,0x90A7571E,2426885918,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P230_SILT_AMBUSHER_TELEGRAPH,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p230_silt_ambusher_telegraph,Silt Ambusher Telegraph,6.00|1.10|342.00,0|51|0,0.82|0.82|0.82,brine_canyon,brine_abyss_ecology,planned cold AppliedLore anchor for P230_SILT_AMBUSHER_TELEGRAPH; scene placement pass pending
P231_CONDUCTIVE_BIOFILM_CABLE_SKIN,0x32289745,841520965,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P231_CONDUCTIVE_BIOFILM_CABLE_SKIN,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p231_conductive_biofilm_cable_skin,Conductive Biofilm Cable Skin,14.00|1.10|342.00,0|68|0,0.82|0.82|0.82,industrial_shelf_to_atlas_basin,atlas_maintenance_biomech,planned cold AppliedLore anchor for P231_CONDUCTIVE_BIOFILM_CABLE_SKIN; scene placement pass pending
P232_ACOUSTIC_FILTER_ORGAN_RELAY,0x5C50E177,1548804471,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P232_ACOUSTIC_FILTER_ORGAN_RELAY,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p232_acoustic_filter_organ_relay,Acoustic Filter Organ Relay,-18.00|1.10|349.50,0|0|0,0.82|0.82|0.82,industrial_shelf_to_atlas_basin,atlas_maintenance_biomech,planned cold AppliedLore anchor for P232_ACOUSTIC_FILTER_ORGAN_RELAY; scene placement pass pending
P233_SHELL_SEALANT_FRACTURE_GROWTH,0x1184193A,293869882,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P233_SHELL_SEALANT_FRACTURE_GROWTH,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p233_shell_sealant_fracture_growth,Shell Sealant Fracture Growth,-10.00|1.10|349.50,0|17|0,0.82|0.82|0.82,industrial_shelf_to_atlas_basin,atlas_maintenance_biomech,planned cold AppliedLore anchor for P233_SHELL_SEALANT_FRACTURE_GROWTH; scene placement pass pending
P234_SENSOR_TAGGED_FAUNA,0x9F192ED6,2669227734,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P234_SENSOR_TAGGED_FAUNA,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p234_sensor_tagged_fauna,Sensor-Tagged Fauna,-2.00|1.10|349.50,0|34|0,0.82|0.82|0.82,industrial_shelf_to_atlas_basin,atlas_maintenance_biomech,planned cold AppliedLore anchor for P234_SENSOR_TAGGED_FAUNA; scene placement pass pending
P235_VENT_MICRONODE_NESTS,0xE2B922BC,3803783868,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P235_VENT_MICRONODE_NESTS,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p235_vent_micronode_nests,Vent Micronode Nests,6.00|1.10|349.50,0|51|0,0.82|0.82|0.82,industrial_shelf_to_atlas_basin,atlas_maintenance_biomech,planned cold AppliedLore anchor for P235_VENT_MICRONODE_NESTS; scene placement pass pending
P236_BLACK_KEEL_TENDER_INTERIOR_LIMITS,0xDE5B2CF3,3730517235,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P236_BLACK_KEEL_TENDER_INTERIOR_LIMITS,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p236_black_keel_tender_interior_limits,Black Keel Tender Interior Limits,14.00|1.10|349.50,0|68|0,0.82|0.82|0.82,surface_to_industrial_shelf,hardware_vehicle_evidence,planned cold AppliedLore anchor for P236_BLACK_KEEL_TENDER_INTERIOR_LIMITS; scene placement pass pending
P237_DROP_CAPSULE_DAMAGE_PARTS,0x977FDAA8,2541738664,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P237_DROP_CAPSULE_DAMAGE_PARTS,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p237_drop_capsule_damage_parts,Drop Capsule Damage Parts,-18.00|1.10|357.00,0|0|0,0.82|0.82|0.82,surface_to_industrial_shelf,hardware_vehicle_evidence,planned cold AppliedLore anchor for P237_DROP_CAPSULE_DAMAGE_PARTS; scene placement pass pending
P238_P63_FABRICATOR_AUTHORITY_LIMITS,0x8F565503,2404799747,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P238_P63_FABRICATOR_AUTHORITY_LIMITS,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p238_p63_fabricator_authority_limits,P-63 Fabricator Authority Limits,-10.00|1.10|357.00,0|17|0,0.82|0.82|0.82,surface_to_industrial_shelf,hardware_vehicle_evidence,planned cold AppliedLore anchor for P238_P63_FABRICATOR_AUTHORITY_LIMITS; scene placement pass pending
P239_PRESSURE_SUIT_SERVICE_GRADES,0x4F57C876,1331153014,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P239_PRESSURE_SUIT_SERVICE_GRADES,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p239_pressure_suit_service_grades,Pressure Suit Service Grades,-2.00|1.10|357.00,0|34|0,0.82|0.82|0.82,surface_to_industrial_shelf,hardware_vehicle_evidence,planned cold AppliedLore anchor for P239_PRESSURE_SUIT_SERVICE_GRADES; scene placement pass pending
P240_SONAR_PINGER_ROUTE_BEACONS,0x3A2EF10F,976154895,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P240_SONAR_PINGER_ROUTE_BEACONS,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p240_sonar_pinger_route_beacons,Sonar Pinger Route Beacons,6.00|1.10|357.00,0|51|0,0.82|0.82|0.82,surface_to_industrial_shelf,hardware_vehicle_evidence,planned cold AppliedLore anchor for P240_SONAR_PINGER_ROUTE_BEACONS; scene placement pass pending
P241_LIEN_SEVERITY_SEED_CLASS,0x42D2EC4C,1121119308,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P241_LIEN_SEVERITY_SEED_CLASS,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p241_lien_severity_seed_class,Lien Severity Seed Class,-18.00|1.10|725.00,0|0|0,0.82|0.82|0.82,surface_to_atlas_basin,contract_seed_risk_reward,planned cold AppliedLore anchor for P241_LIEN_SEVERITY_SEED_CLASS; scene placement pass pending
P242_STORM_WINDOW_RISK_CARD,0xC8BB9E79,3367739001,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P242_STORM_WINDOW_RISK_CARD,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p242_storm_window_risk_card,Storm Window Risk Card,-10.00|1.10|725.00,0|17|0,0.82|0.82|0.82,surface_to_atlas_basin,contract_seed_risk_reward,planned cold AppliedLore anchor for P242_STORM_WINDOW_RISK_CARD; scene placement pass pending
P243_SAMPLE_CUSTODY_GRADE_CARD,0xCB1CD770,3407665008,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P243_SAMPLE_CUSTODY_GRADE_CARD,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_ScrapCluster.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p243_sample_custody_grade_card,Sample Custody Grade Card,-2.00|1.10|725.00,0|34|0,0.82|0.82|0.82,surface_to_atlas_basin,contract_seed_risk_reward,planned cold AppliedLore anchor for P243_SAMPLE_CUSTODY_GRADE_CARD; scene placement pass pending
P244_EVIDENCE_ORDER_DEPTH_CARD,0xD7C1812B,3619782955,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P244_EVIDENCE_ORDER_DEPTH_CARD,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p244_evidence_order_depth_card,Evidence Order Depth Card,6.00|1.10|725.00,0|51|0,0.82|0.82|0.82,surface_to_atlas_basin,contract_seed_risk_reward,planned cold AppliedLore anchor for P244_EVIDENCE_ORDER_DEPTH_CARD; scene placement pass pending
P245_DEEP_REACH_CLAUSE_WEIGHT_CARD,0x2535C545,624280901,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P245_DEEP_REACH_CLAUSE_WEIGHT_CARD,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p245_deep_reach_clause_weight_card,Deep Reach Clause Weight Card,14.00|1.10|725.00,0|68|0,0.82|0.82|0.82,surface_to_atlas_basin,contract_seed_risk_reward,planned cold AppliedLore anchor for P245_DEEP_REACH_CLAUSE_WEIGHT_CARD; scene placement pass pending
P246_BLACK_KEEL_APPROACH_AUDIO_PACKET,0x62ABBFA2,1655422882,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P246_BLACK_KEEL_APPROACH_AUDIO_PACKET,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p246_black_keel_approach_audio_packet,Black Keel Approach Audio Packet,-18.00|1.10|725.00,0|0|0,0.82|0.82|0.82,surface_to_photic_shelf,first_hour_micro_script,planned cold AppliedLore anchor for P246_BLACK_KEEL_APPROACH_AUDIO_PACKET; scene placement pass pending
P247_DROP_CAPSULE_DIAGNOSTIC_READOUT,0x77199417,1998165015,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P247_DROP_CAPSULE_DIAGNOSTIC_READOUT,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p247_drop_capsule_diagnostic_readout,Drop Capsule Diagnostic Readout,-10.00|1.10|725.00,0|17|0,0.82|0.82|0.82,surface_to_photic_shelf,first_hour_micro_script,planned cold AppliedLore anchor for P247_DROP_CAPSULE_DIAGNOSTIC_READOUT; scene placement pass pending
P248_P63_PUMP_ROOM_FIRST_REPAIR_TASK,0x0A12661D,168977949,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P248_P63_PUMP_ROOM_FIRST_REPAIR_TASK,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_ScrapCluster.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p248_p63_pump_room_first_repair_task,P-63 Pump Room First Repair Task,-2.00|1.10|725.00,0|34|0,0.82|0.82|0.82,surface_to_photic_shelf,first_hour_micro_script,planned cold AppliedLore anchor for P248_P63_PUMP_ROOM_FIRST_REPAIR_TASK; scene placement pass pending
P249_SANITIZED_ACCIDENT_PACKET_BODY,0x91303D68,2435857768,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P249_SANITIZED_ACCIDENT_PACKET_BODY,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p249_sanitized_accident_packet_body,Sanitized Accident Packet Body,6.00|1.10|725.00,0|51|0,0.82|0.82|0.82,surface_to_photic_shelf,first_hour_micro_script,planned cold AppliedLore anchor for P249_SANITIZED_ACCIDENT_PACKET_BODY; scene placement pass pending
P250_FIRST_ATLAS_REPAIR_TRACE_SCENE,0xC035D4E0,3224753376,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P250_FIRST_ATLAS_REPAIR_TRACE_SCENE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p250_first_atlas_repair_trace_scene,First Atlas Repair Trace Scene,14.00|1.10|725.00,0|68|0,0.82|0.82|0.82,surface_to_photic_shelf,first_hour_micro_script,planned cold AppliedLore anchor for P250_FIRST_ATLAS_REPAIR_TRACE_SCENE; scene placement pass pending
P251_HECTON8_PUBLIC_PRIMER_ARTICLE,0x85E2795E,2246211934,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P251_HECTON8_PUBLIC_PRIMER_ARTICLE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p251_hecton8_public_primer_article,HECTON-8 Public Primer Article,-18.00|1.10|725.00,0|0|0,0.82|0.82|0.82,surface_to_atlas_basin,public_site_pillar_articles,planned cold AppliedLore anchor for P251_HECTON8_PUBLIC_PRIMER_ARTICLE; scene placement pass pending
P252_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE,0x16A758AA,380065962,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P252_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p252_aegir_system_public_primer_article,Aegir System Public Primer Article,-10.00|1.10|725.00,0|17|0,0.82|0.82|0.82,surface_to_atlas_basin,public_site_pillar_articles,planned cold AppliedLore anchor for P252_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE; scene placement pass pending
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,0x7E1C7759,2115794777,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_ScrapCluster.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p253_deep_reach_public_dossier_article,Deep Reach Public Dossier Article,-2.00|1.10|725.00,0|34|0,0.82|0.82|0.82,surface_to_atlas_basin,public_site_pillar_articles,planned cold AppliedLore anchor for P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE; scene placement pass pending
P254_ATLAS6_SPOILER_GATED_ARTICLE,0x931ECC42,2468269122,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P254_ATLAS6_SPOILER_GATED_ARTICLE,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p254_atlas6_spoiler_gated_article,Atlas-6 Spoiler-Gated Article,6.00|1.10|725.00,0|51|0,0.82|0.82|0.82,surface_to_atlas_basin,public_site_pillar_articles,planned cold AppliedLore anchor for P254_ATLAS6_SPOILER_GATED_ARTICLE; scene placement pass pending
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,0x7648F6AE,1984493230,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p255_blue_debt_public_resource_article,Blue Debt Public Resource Article,14.00|1.10|725.00,0|68|0,0.82|0.82|0.82,surface_to_atlas_basin,public_site_pillar_articles,planned cold AppliedLore anchor for P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE; scene placement pass pending
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,0x7543E40D,1967383565,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p256_proper_noun_translation_lock_table,Proper Noun Translation Lock Table,-18.00|1.10|725.00,0|0|0,0.82|0.82|0.82,all_depths,localization_glossary_audio_style,planned cold AppliedLore anchor for P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE; scene placement pass pending
P257_UNIT_NUMBER_STYLE_CARD,0xAD021993,2902595987,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P257_UNIT_NUMBER_STYLE_CARD,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p257_unit_number_style_card,Unit And Number Style Card,-10.00|1.10|725.00,0|17|0,0.82|0.82|0.82,all_depths,localization_glossary_audio_style,planned cold AppliedLore anchor for P257_UNIT_NUMBER_STYLE_CARD; scene placement pass pending
P258_TERMINAL_VOICE_REGISTER_RULE,0x6196FB55,1637284693,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P258_TERMINAL_VOICE_REGISTER_RULE,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_ScrapCluster.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p258_terminal_voice_register_rule,Terminal Voice Register Rule,-2.00|1.10|725.00,0|34|0,0.82|0.82|0.82,all_depths,localization_glossary_audio_style,planned cold AppliedLore anchor for P258_TERMINAL_VOICE_REGISTER_RULE; scene placement pass pending
P259_AUDIO_BARK_FAMILY_RULES,0xC813B8FC,3356735740,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P259_AUDIO_BARK_FAMILY_RULES,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p259_audio_bark_family_rules,Audio Bark Family Rules,6.00|1.10|725.00,0|51|0,0.82|0.82|0.82,all_depths,localization_glossary_audio_style,planned cold AppliedLore anchor for P259_AUDIO_BARK_FAMILY_RULES; scene placement pass pending
P260_RTL_CJK_FONT_RISK_CARD,0xEBA92A3E,3953732158,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P260_RTL_CJK_FONT_RISK_CARD,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p260_rtl_cjk_font_risk_card,RTL And CJK Font Risk Card,14.00|1.10|725.00,0|68|0,0.82|0.82|0.82,all_depths,localization_glossary_audio_style,planned cold AppliedLore anchor for P260_RTL_CJK_FONT_RISK_CARD; scene placement pass pending
P261_RESOURCE_YIELD_AUTHORING_ROWS,0x76F7DAF1,1995954929,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P261_RESOURCE_YIELD_AUTHORING_ROWS,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p261_resource_yield_authoring_rows,Resource Yield Authoring Rows,-12.00|1.05|48.00,0|0|0,0.82|0.82|0.82,authoring,applied_lore_backlog,resource yield authoring table
P262_INVENTORY_STACK_AUTHORING_ROWS,0xAA580E6B,2857897579,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P262_INVENTORY_STACK_AUTHORING_ROWS,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p262_inventory_stack_authoring_rows,Inventory Stack Authoring Rows,-10.65|1.05|48.90,0|17|0,0.82|0.82|0.82,authoring,applied_lore_backlog,inventory stack authoring table
P263_ESCAPE_RECIPE_AUTHORING_ROWS,0xF0943475,4036244597,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P263_ESCAPE_RECIPE_AUTHORING_ROWS,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_ScrapCluster.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p263_escape_recipe_authoring_rows,Escape Recipe Authoring Rows,-9.30|1.05|49.80,0|34|0,0.82|0.82|0.82,authoring,applied_lore_backlog,escape recipe authoring table
P264_CONTRACT_RISK_REWARD_AUTHORING_ROWS,0x40953716,1083520790,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P264_CONTRACT_RISK_REWARD_AUTHORING_ROWS,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p264_contract_risk_reward_authoring_rows,Contract Risk Reward Authoring Rows,-7.95|1.05|50.70,0|51|0,0.82|0.82|0.82,authoring,applied_lore_backlog,contract risk reward authoring table
