release_set,packet_id,loc_id,locale,source_voice,subtitle_text,target_duration_seconds,caption_priority,source_noise,rtl_or_cjk_note,review_status
RS117,P480,loc_id_P480,en_US,Automated Voice,backup pump is lying to us whi...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,ar_SA,Automated Voice,backup pump is lying to us whi...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,de_DE,Automated Voice,backup pump is lying to us whi...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,es_ES,Automated Voice,backup pump is lying to us whi...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,fr_FR,Automated Voice,backup pump is lying to us whi...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,he_IL,Automated Voice,backup pump is lying to us whi...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,id_ID,Automated Voice,backup pump is lying to us whi...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,ja_JP,Automated Voice,backup pump is lying to us whi...,7.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,ko_KR,Automated Voice,backup pump is lying to us whi...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,nl_NL,Automated Voice,backup pump is lying to us whi...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,pl_PL,Automated Voice,backup pump is lying to us whi...,4.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,pt_BR,Automated Voice,backup pump is lying to us whi...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,ru_RU,Automated Voice,backup pump is lying to us whi...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,uk_UA,Automated Voice,backup pump is lying to us whi...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P480,loc_id_P480,zh_CN,Automated Voice,backup pump is lying to us whi...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,en_US,Automated Voice,resulting in a total loss of s...,5.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,ar_SA,Automated Voice,resulting in a total loss of s...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,de_DE,Automated Voice,resulting in a total loss of s...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,es_ES,Automated Voice,resulting in a total loss of s...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,fr_FR,Automated Voice,resulting in a total loss of s...,7.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,he_IL,Automated Voice,resulting in a total loss of s...,5.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,id_ID,Automated Voice,resulting in a total loss of s...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,ja_JP,Automated Voice,resulting in a total loss of s...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,ko_KR,Automated Voice,resulting in a total loss of s...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,nl_NL,Automated Voice,resulting in a total loss of s...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,pl_PL,Automated Voice,resulting in a total loss of s...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,pt_BR,Automated Voice,resulting in a total loss of s...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,ru_RU,Automated Voice,resulting in a total loss of s...,5.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,uk_UA,Automated Voice,resulting in a total loss of s...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P481,loc_id_P481,zh_CN,Automated Voice,resulting in a total loss of s...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,en_US,Automated Voice,pressure is only getting worse...,5.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,ar_SA,Automated Voice,pressure is only getting worse...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,de_DE,Automated Voice,pressure is only getting worse...,3.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,es_ES,Automated Voice,pressure is only getting worse...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,fr_FR,Automated Voice,pressure is only getting worse...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,he_IL,Automated Voice,pressure is only getting worse...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,id_ID,Automated Voice,pressure is only getting worse...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,ja_JP,Automated Voice,pressure is only getting worse...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,ko_KR,Automated Voice,pressure is only getting worse...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,nl_NL,Automated Voice,pressure is only getting worse...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,pl_PL,Automated Voice,pressure is only getting worse...,3.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,pt_BR,Automated Voice,pressure is only getting worse...,5.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,ru_RU,Automated Voice,pressure is only getting worse...,6.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,uk_UA,Automated Voice,pressure is only getting worse...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P482,loc_id_P482,zh_CN,Automated Voice,pressure is only getting worse...,5.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,en_US,Automated Voice,anchor and the pressure is onl...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,ar_SA,Automated Voice,anchor and the pressure is onl...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,de_DE,Automated Voice,anchor and the pressure is onl...,6.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,es_ES,Automated Voice,anchor and the pressure is onl...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,fr_FR,Automated Voice,anchor and the pressure is onl...,7.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,he_IL,Automated Voice,anchor and the pressure is onl...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,id_ID,Automated Voice,anchor and the pressure is onl...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,ja_JP,Automated Voice,anchor and the pressure is onl...,5.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,ko_KR,Automated Voice,anchor and the pressure is onl...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,nl_NL,Automated Voice,anchor and the pressure is onl...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,pl_PL,Automated Voice,anchor and the pressure is onl...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,pt_BR,Automated Voice,anchor and the pressure is onl...,3.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,ru_RU,Automated Voice,anchor and the pressure is onl...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,uk_UA,Automated Voice,anchor and the pressure is onl...,3.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P483,loc_id_P483,zh_CN,Automated Voice,anchor and the pressure is onl...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,en_US,Automated Voice,we're on borrowed time. The ma...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,ar_SA,Automated Voice,we're on borrowed time. The ma...,2.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,de_DE,Automated Voice,we're on borrowed time. The ma...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,es_ES,Automated Voice,we're on borrowed time. The ma...,5.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,fr_FR,Automated Voice,we're on borrowed time. The ma...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,he_IL,Automated Voice,we're on borrowed time. The ma...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,id_ID,Automated Voice,we're on borrowed time. The ma...,3.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,ja_JP,Automated Voice,we're on borrowed time. The ma...,6.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,ko_KR,Automated Voice,we're on borrowed time. The ma...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,nl_NL,Automated Voice,we're on borrowed time. The ma...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,pl_PL,Automated Voice,we're on borrowed time. The ma...,6.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,pt_BR,Automated Voice,we're on borrowed time. The ma...,3.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,ru_RU,Automated Voice,we're on borrowed time. The ma...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,uk_UA,Automated Voice,we're on borrowed time. The ma...,7.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P484,loc_id_P484,zh_CN,Automated Voice,we're on borrowed time. The ma...,6.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,en_US,Automated Voice,to keep moving. An isolated th...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,ar_SA,Automated Voice,to keep moving. An isolated th...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,de_DE,Automated Voice,to keep moving. An isolated th...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,es_ES,Automated Voice,to keep moving. An isolated th...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,fr_FR,Automated Voice,to keep moving. An isolated th...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,he_IL,Automated Voice,to keep moving. An isolated th...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,id_ID,Automated Voice,to keep moving. An isolated th...,5.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,ja_JP,Automated Voice,to keep moving. An isolated th...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,ko_KR,Automated Voice,to keep moving. An isolated th...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,nl_NL,Automated Voice,to keep moving. An isolated th...,5.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,pl_PL,Automated Voice,to keep moving. An isolated th...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,pt_BR,Automated Voice,to keep moving. An isolated th...,6.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,ru_RU,Automated Voice,to keep moving. An isolated th...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,uk_UA,Automated Voice,to keep moving. An isolated th...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P485,loc_id_P485,zh_CN,Automated Voice,to keep moving. An isolated th...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,en_US,Automated Voice,to keep moving. The main power...,5.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,ar_SA,Automated Voice,to keep moving. The main power...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,de_DE,Automated Voice,to keep moving. The main power...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,es_ES,Automated Voice,to keep moving. The main power...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,fr_FR,Automated Voice,to keep moving. The main power...,2.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,he_IL,Automated Voice,to keep moving. The main power...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,id_ID,Automated Voice,to keep moving. The main power...,6.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,ja_JP,Automated Voice,to keep moving. The main power...,6.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,ko_KR,Automated Voice,to keep moving. The main power...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,nl_NL,Automated Voice,to keep moving. The main power...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,pl_PL,Automated Voice,to keep moving. The main power...,7.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,pt_BR,Automated Voice,to keep moving. The main power...,2.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,ru_RU,Automated Voice,to keep moving. The main power...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,uk_UA,Automated Voice,to keep moving. The main power...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P486,loc_id_P486,zh_CN,Automated Voice,to keep moving. The main power...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,en_US,Automated Voice,corp doesn't care. The seconda...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,ar_SA,Automated Voice,corp doesn't care. The seconda...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,de_DE,Automated Voice,corp doesn't care. The seconda...,5.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,es_ES,Automated Voice,corp doesn't care. The seconda...,1.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,fr_FR,Automated Voice,corp doesn't care. The seconda...,3.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,he_IL,Automated Voice,corp doesn't care. The seconda...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,id_ID,Automated Voice,corp doesn't care. The seconda...,3.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,ja_JP,Automated Voice,corp doesn't care. The seconda...,3.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,ko_KR,Automated Voice,corp doesn't care. The seconda...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,nl_NL,Automated Voice,corp doesn't care. The seconda...,5.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,pl_PL,Automated Voice,corp doesn't care. The seconda...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,pt_BR,Automated Voice,corp doesn't care. The seconda...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,ru_RU,Automated Voice,corp doesn't care. The seconda...,6.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,uk_UA,Automated Voice,corp doesn't care. The seconda...,4.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P487,loc_id_P487,zh_CN,Automated Voice,corp doesn't care. The seconda...,2.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,en_US,Automated Voice,This rusted panel tastes like ...,1.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,ar_SA,Automated Voice,This rusted panel tastes like ...,5.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,de_DE,Automated Voice,This rusted panel tastes like ...,7.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,es_ES,Automated Voice,This rusted panel tastes like ...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,fr_FR,Automated Voice,This rusted panel tastes like ...,5.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,he_IL,Automated Voice,This rusted panel tastes like ...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,id_ID,Automated Voice,This rusted panel tastes like ...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,ja_JP,Automated Voice,This rusted panel tastes like ...,3.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,ko_KR,Automated Voice,This rusted panel tastes like ...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,nl_NL,Automated Voice,This rusted panel tastes like ...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,pl_PL,Automated Voice,This rusted panel tastes like ...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,pt_BR,Automated Voice,This rusted panel tastes like ...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,ru_RU,Automated Voice,This rusted panel tastes like ...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,uk_UA,Automated Voice,This rusted panel tastes like ...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P488,loc_id_P488,zh_CN,Automated Voice,This rusted panel tastes like ...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,en_US,Automated Voice,leaving the team stranded. A p...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,ar_SA,Automated Voice,leaving the team stranded. A p...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,de_DE,Automated Voice,leaving the team stranded. A p...,3.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,es_ES,Automated Voice,leaving the team stranded. A p...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,fr_FR,Automated Voice,leaving the team stranded. A p...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,he_IL,Automated Voice,leaving the team stranded. A p...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,id_ID,Automated Voice,leaving the team stranded. A p...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,ja_JP,Automated Voice,leaving the team stranded. A p...,7.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,ko_KR,Automated Voice,leaving the team stranded. A p...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,nl_NL,Automated Voice,leaving the team stranded. A p...,7.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,pl_PL,Automated Voice,leaving the team stranded. A p...,6.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,pt_BR,Automated Voice,leaving the team stranded. A p...,7.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,ru_RU,Automated Voice,leaving the team stranded. A p...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,uk_UA,Automated Voice,leaving the team stranded. A p...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS117,P489,loc_id_P489,zh_CN,Automated Voice,leaving the team stranded. A p...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,en_US,Automated Voice,kick to engage and the pressur...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,ar_SA,Automated Voice,kick to engage and the pressur...,2.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,de_DE,Automated Voice,kick to engage and the pressur...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,es_ES,Automated Voice,kick to engage and the pressur...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,fr_FR,Automated Voice,kick to engage and the pressur...,6.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,he_IL,Automated Voice,kick to engage and the pressur...,4.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,id_ID,Automated Voice,kick to engage and the pressur...,6.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,ja_JP,Automated Voice,kick to engage and the pressur...,5.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,ko_KR,Automated Voice,kick to engage and the pressur...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,nl_NL,Automated Voice,kick to engage and the pressur...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,pl_PL,Automated Voice,kick to engage and the pressur...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,pt_BR,Automated Voice,kick to engage and the pressur...,6.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,ru_RU,Automated Voice,kick to engage and the pressur...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,uk_UA,Automated Voice,kick to engage and the pressur...,6.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P490,loc_id_P490,zh_CN,Automated Voice,kick to engage and the pressur...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P491,loc_id_P491,en_US,Automated Voice,all liability claims. The ambi...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P491,loc_id_P491,ar_SA,Automated Voice,all liability claims. The ambi...,3.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P491,loc_id_P491,de_DE,Automated Voice,all liability claims. The ambi...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P491,loc_id_P491,es_ES,Automated Voice,all liability claims. The ambi...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P491,loc_id_P491,fr_FR,Automated Voice,all liability claims. The ambi...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P491,loc_id_P491,he_IL,Automated Voice,all liability claims. The ambi...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P491,loc_id_P491,id_ID,Automated Voice,all liability claims. The ambi...,5.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P491,loc_id_P491,ja_JP,Automated Voice,all liability claims. The ambi...,6.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS118,P491,loc_id_P491,ko_KR,Automated Voice,all liability claims. The ambi...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
