release_set,packet_id,article_id,loc_namespace,loc_id,locale,status,surface,title,scanner_short,codex_short,audio_subtitle,terminal_summary,field_note,notes
RS116,P473,ART_P473,ns.lore.P473,loc_id_P473,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 473: Operation Dark-81,withheld the final payout which effectively trappe,A corroded intake valve crushed under twenty atmos,The manual override is lying to us which means we',an expensive inquiry. The payload recovery directi,a lethal high-pressure zone. The main hull was aba,Generated
RS116,P473,ART_P473,ns.lore.P473,loc_id_P473,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 473: Operation Dark-81,withheld the final payout which effectively trappe,A corroded intake valve crushed under twenty atmos,The manual override is lying to us which means we',an expensive inquiry. The payload recovery directi,a lethal high-pressure zone. The main hull was aba,Generated
RS116,P473,ART_P473,ns.lore.P473,loc_id_P473,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 473: Operation Dark-81,withheld the final payout which effectively trappe,A corroded intake valve crushed under twenty atmos,The manual override is lying to us which means we',an expensive inquiry. The payload recovery directi,a lethal high-pressure zone. The main hull was aba,Generated
RS116,P473,ART_P473,ns.lore.P473,loc_id_P473,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 473: Operation Dark-81,withheld the final payout which effectively trappe,A corroded intake valve crushed under twenty atmos,The manual override is lying to us which means we',an expensive inquiry. The payload recovery directi,a lethal high-pressure zone. The main hull was aba,Generated
RS116,P473,ART_P473,ns.lore.P473,loc_id_P473,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 473: Operation Dark-81,withheld the final payout which effectively trappe,A corroded intake valve crushed under twenty atmos,The manual override is lying to us which means we',an expensive inquiry. The payload recovery directi,a lethal high-pressure zone. The main hull was aba,Generated
RS116,P473,ART_P473,ns.lore.P473,loc_id_P473,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 473: Operation Dark-81,withheld the final payout which effectively trappe,A corroded intake valve crushed under twenty atmos,The manual override is lying to us which means we',an expensive inquiry. The payload recovery directi,a lethal high-pressure zone. The main hull was aba,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P474,ART_P474,ns.lore.P474,loc_id_P474,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 474: Operation Dark-39,the crew legally exposed. The payload recovery dir,The main hull ruptured abruptly forcing a blind de,spike resulting in a total loss of salvage. The lo,standard procedure. Official protocol logged the f,The lower deck grating leaked dense brine resultin,Generated
RS116,P475,ART_P475,ns.lore.P475,loc_id_P475,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 475: Operation Deep-78,be paid. Official protocol revoked the salvage lic,The ballast control circuit triggered an automatic,payout is still good. The communication tether lea,immediate continuation of the contract to protect ,described as impossible. The contractor's rig regi,Generated
RS116,P475,ART_P475,ns.lore.P475,loc_id_P475,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 475: Operation Deep-78,be paid. Official protocol revoked the salvage lic,The ballast control circuit triggered an automatic,payout is still good. The communication tether lea,immediate continuation of the contract to protect ,described as impossible. The contractor's rig regi,Generated
RS116,P475,ART_P475,ns.lore.P475,loc_id_P475,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 475: Operation Deep-78,be paid. Official protocol revoked the salvage lic,The ballast control circuit triggered an automatic,payout is still good. The communication tether lea,immediate continuation of the contract to protect ,described as impossible. The contractor's rig regi,Generated
RS116,P475,ART_P475,ns.lore.P475,loc_id_P475,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 475: Operation Deep-78,be paid. Official protocol revoked the salvage lic,The ballast control circuit triggered an automatic,payout is still good. The communication tether lea,immediate continuation of the contract to protect ,described as impossible. The contractor's rig regi,Generated
RS116,P475,ART_P475,ns.lore.P475,loc_id_P475,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 475: Operation Deep-78,be paid. Official protocol revoked the salvage lic,The ballast control circuit triggered an automatic,payout is still good. The communication tether lea,immediate continuation of the contract to protect ,described as impossible. The contractor's rig regi,Generated
RS116,P475,ART_P475,ns.lore.P475,loc_id_P475,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 475: Operation Deep-78,be paid. Official protocol revoked the salvage lic,The ballast control circuit triggered an automatic,payout is still good. The communication tether lea,immediate continuation of the contract to protect ,described as impossible. The contractor's rig regi,Generated
RS116,P475,ART_P475,ns.lore.P475,loc_id_P475,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 475: Operation Deep-78,be paid. Official protocol revoked the salvage lic,The ballast control circuit triggered an automatic,payout is still good. The communication tether lea,immediate continuation of the contract to protect ,described as impossible. The contractor's rig regi,Generated
RS116,P475,ART_P475,ns.lore.P475,loc_id_P475,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 475: Operation Deep-78,be paid. Official protocol revoked the salvage lic,The ballast control circuit triggered an automatic,payout is still good. The communication tether lea,immediate continuation of the contract to protect ,described as impossible. The contractor's rig regi,Generated
RS116,P475,ART_P475,ns.lore.P475,loc_id_P475,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 475: Operation Deep-78,be paid. Official protocol revoked the salvage lic,The ballast control circuit triggered an automatic,payout is still good. The communication tether lea,immediate continuation of the contract to protect ,described as impossible. The contractor's rig regi,Generated
RS116,P475,ART_P475,ns.lore.P475,loc_id_P475,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 475: Operation Deep-78,be paid. Official protocol revoked the salvage lic,The ballast control circuit triggered an automatic,payout is still good. The communication tether lea,immediate continuation of the contract to protect ,described as impossible. The contractor's rig regi,Generated
RS116,P475,ART_P475,ns.lore.P475,loc_id_P475,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 475: Operation Deep-78,be paid. Official protocol revoked the salvage lic,The ballast control circuit triggered an automatic,payout is still good. The communication tether lea,immediate continuation of the contract to protect ,described as impossible. The contractor's rig regi,Generated
RS116,P475,ART_P475,ns.lore.P475,loc_id_P475,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 475: Operation Deep-78,be paid. Official protocol revoked the salvage lic,The ballast control circuit triggered an automatic,payout is still good. The communication tether lea,immediate continuation of the contract to protect ,described as impossible. The contractor's rig regi,Generated
