path,folder,bytes,has_lodgroup_token,builtin_primitive_mesh_ref_count,mesh_filter_token_count,renderer_token_count,mesh_collider_token_count,box_collider_token_count,sphere_collider_token_count,capsule_collider_token_count,audio_source_token_count,direct_audioclip_ref_count,material_token_count,unique_guid_ref_count,missing_script_token_count,policy_flags,evidence_boundary
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_skala_bolshaya.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,17191,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/OrganicMisc/Final/PFB_Organic_EggCluster.prefab,Assets/_Project/Prefabs/Nature/OrganicMisc/Final,34914,True,11,11,11,0,1,0,0,0,0,12,3,0,BUILTIN_PRIMITIVE_MESH_REF,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/OrganicMisc/Final/PFB_Organic_PlantGiant.prefab,Assets/_Project/Prefabs/Nature/OrganicMisc/Final,37466,True,12,12,12,0,1,0,0,0,0,13,4,0,BUILTIN_PRIMITIVE_MESH_REF,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/Baked/Baked_Kucha_01.prefab,Assets/_Project/Prefabs/Nature/Rocks/Baked,911,False,0,0,0,0,0,0,0,0,0,0,0,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/Forest_Rock_Shelf.prefab,Assets/_Project/Prefabs/Nature/Rocks,3662,False,0,0,0,0,0,0,0,0,0,0,4,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/Metki_dlya_narostov/Socket_Side.prefab,Assets/_Project/Prefabs/Nature/Rocks/Metki_dlya_narostov,1532,False,0,0,0,0,0,0,0,0,0,0,1,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/Metki_dlya_narostov/Socket_Top.prefab,Assets/_Project/Prefabs/Nature/Rocks/Metki_dlya_narostov,1531,False,0,0,0,0,0,0,0,0,0,0,1,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/Metki_dlya_narostov/Socket_Under.prefab,Assets/_Project/Prefabs/Nature/Rocks/Metki_dlya_narostov,1529,False,0,0,0,0,0,0,0,0,0,0,1,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/Mossy_Forest_Rock.prefab,Assets/_Project/Prefabs/Nature/Rocks,4203,False,0,0,0,0,0,0,0,0,0,0,4,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/Nordic_Beach_Rock.prefab,Assets/_Project/Prefabs/Nature/Rocks,4203,False,0,0,0,0,0,0,0,0,0,0,4,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/Nordic_Beach_Rock_Formation.prefab,Assets/_Project/Prefabs/Nature/Rocks,3679,False,0,0,0,0,0,0,0,0,0,0,4,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_Cave_Entrance.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11187,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_CaveEntrance_00.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11186,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_CaveEntrance_01.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11191,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_CaveEntrance_02.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11194,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_CaveEntrance_03.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11194,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_CaveEntrance_04.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11191,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_CaveEntrance_05.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11196,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_Landmark_Spire.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11193,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_LandmarkSpire_00.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11196,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_LandmarkSpire_01.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11197,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_LandmarkSpire_02.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11199,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_LandmarkSpire_03.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11197,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_LandmarkSpire_04.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11199,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_LandmarkSpire_05.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11196,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockArch_00.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11186,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockArch_01.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11194,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockArch_02.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11197,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockArch_03.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11195,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockArch_04.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11187,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockArch_05.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11199,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockArch_Large.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11193,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockCluster_00.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10267,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockCluster_01.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10270,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockCluster_02.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10268,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockCluster_03.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10270,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockCluster_04.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10275,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockCluster_05.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10262,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockCluster_06.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10268,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockCluster_07.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10261,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockCluster_08.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10271,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockCluster_09.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10263,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockFloor_00.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10277,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockFloor_01.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10270,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockFloor_02.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10271,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockFloor_03.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10268,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockFloor_04.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10274,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockFloor_05.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10271,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockFloor_06.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10276,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockFloor_07.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10275,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockFloor_08.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10273,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockFloor_09.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,10275,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockShelf_00.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11192,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockShelf_01.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11191,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockShelf_02.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11198,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockShelf_03.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11187,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockShelf_04.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11192,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockShelf_05.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11190,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockShelf_06.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11198,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals/PFB_Geo_RockShelf_07.prefab,Assets/_Project/Prefabs/Nature/Rocks/ProceduralFinals,11194,True,0,3,3,0,1,0,0,0,0,4,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Rocks/Rock_Skala.prefab,Assets/_Project/Prefabs/Nature/Rocks,3676,False,0,0,0,0,0,0,0,0,0,0,4,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Objects.prefab,Assets/_Project/Prefabs,1391,False,0,0,0,0,0,0,0,0,0,0,1,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Ocean_Crest.prefab,Assets/_Project/Prefabs,25851,False,4,3,3,0,0,0,0,0,0,3,25,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/PFB_Submarine_Core.prefab,Assets/_Project/Prefabs,17380,False,0,0,0,0,0,0,0,0,0,0,7,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Player.prefab,Assets/_Project/Prefabs,180263,False,17,18,18,0,0,1,1,3,0,20,117,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/PROPS.prefab,Assets/_Project/Prefabs,945,False,0,0,0,0,0,0,0,0,0,0,0,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Resources/Pickups/PFB_Resource_CopperOre.prefab,Assets/_Project/Prefabs/Resources/Pickups,5122,False,1,1,1,0,1,0,0,0,0,2,5,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Resources/Pickups/PFB_Resource_FiberKelp.prefab,Assets/_Project/Prefabs/Resources/Pickups,5147,False,1,1,1,0,0,0,1,0,0,2,5,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Resources/Pickups/PFB_Resource_HydrocarbonResin.prefab,Assets/_Project/Prefabs/Resources/Pickups,5154,False,1,1,1,0,0,0,1,0,0,2,5,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Resources/Pickups/PFB_Resource_MembraneTissue.prefab,Assets/_Project/Prefabs/Resources/Pickups,5117,False,1,1,1,0,0,1,0,0,0,2,5,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Resources/Pickups/PFB_Resource_SilicaShards.prefab,Assets/_Project/Prefabs/Resources/Pickups,5116,False,1,1,1,0,0,1,0,0,0,2,5,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Resources/Pickups/PFB_Resource_SilverOre.prefab,Assets/_Project/Prefabs/Resources/Pickups,5120,False,1,1,1,0,1,0,0,0,0,2,5,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Resources/Pickups/PFB_Resource_SulfurClumps.prefab,Assets/_Project/Prefabs/Resources/Pickups,5118,False,1,1,1,0,0,1,0,0,0,2,5,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Resources/Pickups/PFB_Resource_TitaniumScrap.prefab,Assets/_Project/Prefabs/Resources/Pickups,5120,False,1,1,1,0,1,0,0,0,0,2,5,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Sky_System.prefab,Assets/_Project/Prefabs,4200,False,1,1,1,0,0,0,0,0,0,1,3,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/STRUCTURES 1.prefab,Assets/_Project/Prefabs,949,False,0,0,0,0,0,0,0,0,0,0,0,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/STRUCTURES.prefab,Assets/_Project/Prefabs,4303,False,1,1,1,0,1,0,0,0,0,2,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Suit_HUD_Canvas.prefab,Assets/_Project/Prefabs,220399,False,0,0,0,0,0,0,0,0,0,63,22,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/TECH_DEBRIS.prefab,Assets/_Project/Prefabs,951,False,0,0,0,0,0,0,0,0,0,0,0,0,NO_STATIC_LODGROUP_TOKEN|NO_RENDERER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Tools/Held/Tool_BeaconDeployer_Held.prefab,Assets/_Project/Prefabs/Tools/Held,5936,False,1,1,1,0,0,0,0,0,0,1,6,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Tools/Held/Tool_Builder_Held.prefab,Assets/_Project/Prefabs/Tools/Held,6218,False,1,1,1,0,1,0,0,0,0,2,6,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Tools/Held/Tool_EnvAnalyzer_Held.prefab,Assets/_Project/Prefabs/Tools/Held,5732,False,1,1,1,0,0,0,0,0,0,1,6,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
