packet_id,article_id,file,locale_count,speaker_source,duration_risk,subtitle_risk,unlock_context
P360_LAST_NORMAL_DAY_EVIDENCE_SET,applied_lore.last_normal_day_evidence_set,Docs/Lore/AppliedContent/packets/RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS.packets.json,15,colony worker / recovered worker record,low: 9 words,low,unlock.last_normal_day_evidence_set | poi.last_normal_day_set/poi.unsigned_correction_note/poi.unclaimed_locker_plate | biome.colony/biome.evidence
P361_ACOUSTIC_RELAY_SPINE_ASSEMBLY,applied_lore.acoustic_relay_spine_assembly,Docs/Lore/AppliedContent/packets/RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS.packets.json,15,ship black box / capsule recorder,low: 13 words,low,unlock.acoustic_relay_spine_assembly | poi.acoustic_relay_spine/poi.pinger_line_spool/poi.broken_capsule_comm_mast | biome.shallow_shelf/biome.industrial_shelf
P362_PRESSURE_SEAL_CLAMP_RING_ASSEMBLY,applied_lore.pressure_seal_clamp_ring_assembly,Docs/Lore/AppliedContent/packets/RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS.packets.json,15,Atlas fragment / maintenance telemetry,low: 13 words,low,unlock.pressure_seal_clamp_ring_assembly | poi.pressure_clamp_ring/poi.cold_sealant_patch/poi.atlas_shell_sealant_growth | biome.industrial_shelf/biome.brine_canyon
P363_GUIDANCE_TIMING_CORE_ASSEMBLY,applied_lore.guidance_timing_core_assembly,Docs/Lore/AppliedContent/packets/RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS.packets.json,15,ship black box / capsule recorder,low: 16 words,low,unlock.guidance_timing_core_assembly | poi.guidance_timing_core/poi.orbit_window_chart/poi.dead_beacon_timing_slice | biome.brine_canyon/biome.abyssal_machine_field
P364_ASCENT_ENERGY_CHARGE_ASSEMBLY,applied_lore.ascent_energy_charge_assembly,Docs/Lore/AppliedContent/packets/RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS.packets.json,15,ship black box / capsule recorder,low: 15 words,low,unlock.ascent_energy_charge_assembly | poi.ascent_charge_cradle/poi.vent_forge_heat_cell/poi.blue_debt_energy_insulator | biome.brine_canyon/biome.abyssal_machine_field
P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY,applied_lore.quarantine_legal_handshake_assembly,Docs/Lore/AppliedContent/packets/RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS.packets.json,15,colony worker / recovered worker record,low: 14 words,low,unlock.quarantine_legal_handshake_assembly | poi.quarantine_handshake_panel/poi.legal_receiver_key/poi.payload_authority_socket | biome.safe_module/biome.abyssal_machine_field
P366_FIELD_SYSTEMS_SPECIALIST_RECORD,applied_lore.field_systems_specialist_record,Docs/Lore/AppliedContent/packets/RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER.packets.json,15,unknown damaged source,low: 17 words,low,unlock.field_systems_specialist_record | poi.revoked_field_systems_record/poi.evacuations_infrastructure_badge/poi.old_procedure_stamp | biome.safe_module/biome.colony
P367_REVOKED_ACCESS_LANGUAGE_TRACE,applied_lore.revoked_access_language_trace,Docs/Lore/AppliedContent/packets/RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER.packets.json,15,unknown damaged source,low: 13 words,low,unlock.revoked_access_language_trace | poi.revoked_access_phrase/poi.lockout_response_card/poi.old_deep_reach_prompt | biome.colony/biome.industrial_shelf
P368_OLD_PROCEDURE_RECOGNITION_CUE,applied_lore.old_procedure_recognition_cue,Docs/Lore/AppliedContent/packets/RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER.packets.json,15,maintenance crew / field work order,low: 13 words,low,unlock.old_procedure_recognition_cue | poi.old_evacuation_procedure/poi.route_safe_stamp/poi.worker_count_mismatch | biome.colony/biome.brine_canyon
P369_DEBT_BLACKLIST_CONTRACT_PRESSURE,applied_lore.debt_blacklist_contract_pressure,Docs/Lore/AppliedContent/packets/RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER.packets.json,15,colony worker / recovered worker record,low: 15 words,low,unlock.debt_blacklist_contract_pressure | poi.blacklist_notice/poi.lien_adjustment_card/poi.claim_pool_threat_clause | biome.safe_module/biome.claim_route
P370_PROFESSIONAL_GUILT_TO_PERSONAL_STAKE,applied_lore.professional_guilt_to_personal_stake,Docs/Lore/AppliedContent/packets/RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER.packets.json,15,colony worker / recovered worker record,low: 12 words,low,unlock.professional_guilt_to_personal_stake | poi.professional_guilt_note/poi.old_signature_match/poi.worker_name_recovery_stack | biome.colony/biome.atlas_basin
P371_GREAT_TIDE_SENSOR_MARGIN_PROOF,applied_lore.great_tide_sensor_margin_proof,Docs/Lore/AppliedContent/packets/RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN.packets.json,15,unknown damaged source,low: 9 words,low,unlock.great_tide_sensor_margin_proof | poi.tide_sensor_margin/poi.overwritten_pressure_trace/poi.geotech_cascade_map | biome.industrial_shelf/biome.brine_canyon
P372_EVACUATION_QUEUE_DELAY_PROOF,applied_lore.evacuation_queue_delay_proof,Docs/Lore/AppliedContent/packets/RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN.packets.json,15,insurer / quarantine relay,low: 14 words,low,unlock.evacuation_queue_delay_proof | poi.evacuation_queue_clock/poi.manual_witness_slot/poi.delayed_release_gate | biome.colony/biome.safe_module
P373_ATLAS_WEIGHTING_AUDIT_PROOF,applied_lore.atlas_weighting_audit_proof,Docs/Lore/AppliedContent/packets/RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN.packets.json,15,Atlas fragment / maintenance telemetry,low: 9 words,low,unlock.atlas_weighting_audit_proof | poi.atlas_weighting_audit/poi.claim_continuity_priority/poi.worker_safety_downrank | biome.abyssal_machine_field/biome.atlas_basin
P374_QUARANTINE_RELEASE_DELAY_PROOF,applied_lore.quarantine_release_delay_proof,Docs/Lore/AppliedContent/packets/RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN.packets.json,15,colony worker / recovered worker record,low: 16 words,low,unlock.quarantine_release_delay_proof | poi.quarantine_review_clock/poi.biological_pressure_hold/poi.release_denial_plate | biome.colony/biome.abyssal_machine_field
P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF,applied_lore.claim_continuity_loss_conversion_proof,Docs/Lore/AppliedContent/packets/RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN.packets.json,15,colony worker / recovered worker record,low: 9 words,low,unlock.claim_continuity_loss_conversion_proof | poi.claim_loss_conversion/poi.keelmark_loss_desk_stamp/poi.asset_silence_board | biome.claim_route/biome.safe_module
P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL,applied_lore.payload_sell_coordinates_receiver_protocol,Docs/Lore/AppliedContent/packets/RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS.packets.json,15,colony worker / recovered worker record,low: 13 words,low,unlock.payload_sell_coordinates_receiver_protocol | poi.coordinate_sale_socket/poi.xo_proof_vault/poi.recovery_compliance_receiver | biome.atlas_basin/biome.factory_temple
P377_PAYLOAD_SEVER_ATLAS_RECEIVER_PROTOCOL,applied_lore.payload_sever_atlas_receiver_protocol,Docs/Lore/AppliedContent/packets/RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS.packets.json,15,Atlas fragment / maintenance telemetry,low: 9 words,low,unlock.payload_sever_atlas_receiver_protocol | poi.atlas_severance_key/poi.factory_temple_cutline/poi.guardian_shutdown_rail | biome.atlas_basin/biome.factory_temple
P378_PAYLOAD_PRESERVE_QUARANTINE_RECEIVER_PROTOCOL,applied_lore.payload_preserve_quarantine_receiver_protocol,Docs/Lore/AppliedContent/packets/RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS.packets.json,15,insurer / quarantine relay,low: 9 words,low,unlock.payload_preserve_quarantine_receiver_protocol | poi.preserve_quarantine_socket/poi.ocean_machine_custody_mark/poi.no_ownership_transfer_tag | biome.atlas_basin/biome.factory_temple
P379_PAYLOAD_PUBLIC_LEDGER_RECEIVER_PROTOCOL,applied_lore.payload_public_ledger_receiver_protocol,Docs/Lore/AppliedContent/packets/RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS.packets.json,15,Atlas fragment / maintenance telemetry,low: 16 words,low,unlock.payload_public_ledger_receiver_protocol | poi.public_ledger_uplink/poi.witness_hash_stack/poi.delayed_tau_lane_packet | biome.atlas_basin/biome.claim_route
P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL,applied_lore.payload_withhold_blind_return_protocol,Docs/Lore/AppliedContent/packets/RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS.packets.json,15,unknown damaged source,low: 12 words,low,unlock.payload_withhold_blind_return_protocol | poi.blind_return_abort/poi.payload_blackout_key/poi.deep_reach_denial_socket | biome.atlas_basin/biome.factory_temple
P381_CONTRACT_APPROACH_ACT_GATE,applied_lore.contract_approach_act_gate,Docs/Lore/AppliedContent/packets/RS077_LONG_CAMPAIGN_ACT_SPINE.packets.json,15,Black Keel / carrier tender,low: 13 words,low,unlock.contract_approach_act_gate | poi.black_keel_contract_board/poi.bathydrop_manifest/poi.lien_acceptance_panel | biome.orbit_transfer/biome.shallows
P382_PHOTIC_SHELF_SURVIVAL_ACT,applied_lore.photic_shelf_survival_act,Docs/Lore/AppliedContent/packets/RS077_LONG_CAMPAIGN_ACT_SPINE.packets.json,15,ship black box / capsule recorder,low: 10 words,low,unlock.photic_shelf_survival_act | poi.shallow_annex_p63/poi.first_bilge_room/poi.repaired_human_object | biome.photic_shelf/biome.shallow_annex
P383_BRINE_CANYON_LIABILITY_ACT,applied_lore.brine_canyon_liability_act,Docs/Lore/AppliedContent/packets/RS077_LONG_CAMPAIGN_ACT_SPINE.packets.json,15,unknown damaged source,low: 8 words,low,unlock.brine_canyon_liability_act | poi.brine_canyon_pump_cathedral/poi.sensor_margin_room/poi.evacuator_clock | biome.brine_canyon/biome.industrial_shelf
P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT,applied_lore.abyssal_machine_field_repair_act,Docs/Lore/AppliedContent/packets/RS077_LONG_CAMPAIGN_ACT_SPINE.packets.json,15,Atlas fragment / maintenance telemetry,low: 11 words,low,unlock.abyssal_machine_field_repair_act | poi.abyssal_machine_field/poi.biofilm_relay_wall/poi.service_basin_access | biome.abyssal_machine_field/biome.cable_reef
P385_ATLAS_BASIN_PAYLOAD_ACT,applied_lore.atlas_basin_payload_act,Docs/Lore/AppliedContent/packets/RS077_LONG_CAMPAIGN_ACT_SPINE.packets.json,15,Atlas fragment / maintenance telemetry,low: 14 words,low,unlock.atlas_basin_payload_act | poi.atlas_basin_gate/poi.payload_authority_socket/poi.factory_temple_exit_vector | biome.atlas_basin/biome.factory_temple
P386_SHALLOW_ANNEX_P63_POI_KIT,applied_lore.shallow_annex_p63_poi_kit,Docs/Lore/AppliedContent/packets/RS078_MAJOR_POI_EVIDENCE_KITS.packets.json,15,maintenance crew / field work order,low: 9 words,low,unlock.shallow_annex_p63_poi_kit | poi.shallow_annex_p63/poi.first_pump_order/poi.sanitized_accident_panel | biome.photic_shelf/biome.shallow_annex
P387_CABLE_REEF_RELAY_YARD_POI_KIT,applied_lore.cable_reef_relay_yard_poi_kit,Docs/Lore/AppliedContent/packets/RS078_MAJOR_POI_EVIDENCE_KITS.packets.json,15,Atlas fragment / maintenance telemetry,low: 12 words,low,unlock.cable_reef_relay_yard_poi_kit | poi.cable_reef_relay_yard/poi.biofilm_cable_skin/poi.acoustic_spine_socket | biome.cable_reef/biome.industrial_shelf
P388_BRINE_CANYON_PUMP_CATHEDRAL_POI_KIT,applied_lore.brine_canyon_pump_cathedral_poi_kit,Docs/Lore/AppliedContent/packets/RS078_MAJOR_POI_EVIDENCE_KITS.packets.json,15,colony worker / recovered worker record,low: 14 words,low,unlock.brine_canyon_pump_cathedral_poi_kit | poi.brine_pump_cathedral/poi.density_ladder_window/poi.evacuator_queue_clock | biome.brine_canyon/biome.pump_station
P389_EVACUATION_QUEUE_TERMINAL_POI_KIT,applied_lore.evacuation_queue_terminal_poi_kit,Docs/Lore/AppliedContent/packets/RS078_MAJOR_POI_EVIDENCE_KITS.packets.json,15,Atlas fragment / maintenance telemetry,low: 9 words,low,unlock.evacuation_queue_terminal_poi_kit | poi.evacuator_queue_terminal/poi.route_hold_door/poi.quarantine_release_clock | biome.industrial_shelf/biome.brine_canyon
P390_ATLAS_SERVICE_BASIN_POI_KIT,applied_lore.atlas_service_basin_poi_kit,Docs/Lore/AppliedContent/packets/RS078_MAJOR_POI_EVIDENCE_KITS.packets.json,15,Atlas fragment / maintenance telemetry,low: 14 words,low,unlock.atlas_service_basin_poi_kit | poi.atlas_service_basin/poi.factory_temple_threshold/poi.living_iron_maintenance_rail | biome.atlas_basin/biome.factory_temple
P391_QUIET_SALVAGE_CONTRACT_SEED,applied_lore.quiet_salvage_contract_seed,Docs/Lore/AppliedContent/packets/RS079_REPLAY_CONTRACT_SEED_FAMILIES.packets.json,15,insurer / quarantine relay,low: 11 words,low,unlock.quiet_salvage_contract_seed | poi.quiet_salvage_contract/poi.low_storm_window_note/poi.hidden_custody_clause | biome.contract_layer/biome.shallows
P392_STORM_WINDOW_RUSH_CONTRACT_SEED,applied_lore.storm_window_rush_contract_seed,Docs/Lore/AppliedContent/packets/RS079_REPLAY_CONTRACT_SEED_FAMILIES.packets.json,15,insurer / quarantine relay,low: 7 words,low,unlock.storm_window_rush_contract_seed | poi.storm_window_rush_card/poi.orbital_timing_warning/poi.repair_timer_contract | biome.contract_layer/biome.storm_window
P393_HIGH_CUSTODY_SAMPLE_CONTRACT_SEED,applied_lore.high_custody_sample_contract_seed,Docs/Lore/AppliedContent/packets/RS079_REPLAY_CONTRACT_SEED_FAMILIES.packets.json,15,insurer / quarantine relay,low: 10 words,low,unlock.high_custody_sample_contract_seed | poi.high_custody_sample_card/poi.blue_debt_case/poi.quarantine_mass_counter | biome.brine_canyon/biome.abyssal_machine_field
P394_EVIDENCE_FIRST_CHARTER_CONTRACT_SEED,applied_lore.evidence_first_charter_contract_seed,Docs/Lore/AppliedContent/packets/RS079_REPLAY_CONTRACT_SEED_FAMILIES.packets.json,15,unknown damaged source,low: 12 words,low,unlock.evidence_first_charter_contract_seed | poi.evidence_first_charter/poi.packet_notary_cache/poi.public_ledger_route_card | biome.contract_layer/biome.evidence_route
P395_RECOVERY_COMPLIANCE_BAIT_CONTRACT_SEED,applied_lore.recovery_compliance_bait_contract_seed,Docs/Lore/AppliedContent/packets/RS079_REPLAY_CONTRACT_SEED_FAMILIES.packets.json,15,Deep Reach / Recovery Compliance,low: 16 words,low,unlock.recovery_compliance_bait_contract_seed | poi.recovery_compliance_bait_contract/poi.masked_receiver_clause/poi.payload_trap_warning | biome.contract_layer/biome.atlas_basin
P396_PUBLIC_STARTING_PREMISE_ARTICLE_MODULE,applied_lore.public_starting_premise_article_module,Docs/Lore/AppliedContent/packets/RS080_PUBLIC_WIKI_ARTICLE_MODULES.packets.json,15,unknown damaged source,low: 15 words,low,unlock.public_starting_premise_article_module | poi.public_premise_card/poi.starting_contract_excerpt/poi.protagonist_context_gate | biome.publication/biome.shallows
P397_PUBLIC_NO_FTL_ROUTE_ARTICLE_MODULE,applied_lore.public_no_ftl_route_article_module,Docs/Lore/AppliedContent/packets/RS080_PUBLIC_WIKI_ARTICLE_MODULES.packets.json,15,unknown damaged source,low: 9 words,low,unlock.public_no_ftl_route_article_module | poi.public_transit_diagram/poi.no_ftl_article_panel/poi.route_delay_caption | biome.publication/biome.human_space
P398_PUBLIC_AEGIR_MOON_MAP_ARTICLE_MODULE,applied_lore.public_aegir_moon_map_article_module,Docs/Lore/AppliedContent/packets/RS080_PUBLIC_WIKI_ARTICLE_MODULES.packets.json,15,Atlas fragment / maintenance telemetry,low: 14 words,low,unlock.public_aegir_moon_map_article_module | poi.public_aegir_map/poi.moon_ladder_caption/poi.route_window_overlay | biome.publication/biome.aegir_system
P399_PUBLIC_DEEP_REACH_LIABILITY_ARTICLE_MODULE,applied_lore.public_deep_reach_liability_article_module,Docs/Lore/AppliedContent/packets/RS080_PUBLIC_WIKI_ARTICLE_MODULES.packets.json,15,Deep Reach / Recovery Compliance,low: 11 words,low,unlock.public_deep_reach_liability_article_module | poi.public_deep_reach_article/poi.liability_chain_diagram/poi.sanitized_report_excerpt | biome.publication/biome.deep_reach
P400_PUBLIC_ATLAS_SPOILER_GATE_ARTICLE_MODULE,applied_lore.public_atlas_spoiler_gate_article_module,Docs/Lore/AppliedContent/packets/RS080_PUBLIC_WIKI_ARTICLE_MODULES.packets.json,15,Atlas fragment / maintenance telemetry,low: 12 words,low,unlock.public_atlas_spoiler_gate_article_module | poi.public_atlas_spoiler_gate/poi.factory_temple_teaser/poi.payload_gate_warning | biome.publication/biome.atlas_basin
P401_MARA_VENN_PUMP_CHIEF_DOSSIER,applied_lore.mara_venn_pump_chief_dossier,Docs/Lore/AppliedContent/packets/RS081_COLONY_ANCHOR_WORKER_DOSSIERS.packets.json,15,colony worker / recovered worker record,low: 16 words,low,unlock.mara_venn_pump_chief_dossier | poi.mara_venn_pump_badge/poi.pump_cadence_board/poi.manual_bypass_handle | biome.shallow_annex/biome.industrial_shelf
P402_JUNO_KADE_RELAY_NOTARY_DOSSIER,applied_lore.juno_kade_relay_notary_dossier,Docs/Lore/AppliedContent/packets/RS081_COLONY_ANCHOR_WORKER_DOSSIERS.packets.json,15,colony worker / recovered worker record,low: 12 words,low,unlock.juno_kade_relay_notary_dossier | poi.juno_kade_notary_seal/poi.relay_witness_tray/poi.packet_stamp_ladder | biome.cable_reef/biome.relay_yard
P403_REN_OKOYE_BRINE_CARTOGRAPHER_DOSSIER,applied_lore.ren_okoye_brine_cartographer_dossier,Docs/Lore/AppliedContent/packets/RS081_COLONY_ANCHOR_WORKER_DOSSIERS.packets.json,15,Black Keel / carrier tender,low: 10 words,low,unlock.ren_okoye_brine_cartographer_dossier | poi.ren_okoye_density_slate/poi.brine_route_pinboard/poi.cartographer_pressure_stamp | biome.brine_canyon/biome.density_ladder
P404_SAHANA_IQBAL_TRIAGE_MECHANIC_DOSSIER,applied_lore.sahana_iqbal_triage_mechanic_dossier,Docs/Lore/AppliedContent/packets/RS081_COLONY_ANCHOR_WORKER_DOSSIERS.packets.json,15,colony worker / recovered worker record,low: 13 words,low,unlock.sahana_iqbal_triage_mechanic_dossier | poi.sahana_iqbal_torque_board/poi.triage_cot_route_tag/poi.quarantine_repair_loop | biome.evacuation_queue/biome.service_module
P405_LIAN_TORRES_VENT_FORGE_OPERATOR_DOSSIER,applied_lore.lian_torres_vent_forge_operator_dossier,Docs/Lore/AppliedContent/packets/RS081_COLONY_ANCHOR_WORKER_DOSSIERS.packets.json,15,colony worker / recovered worker record,low: 12 words,low,unlock.lian_torres_vent_forge_operator_dossier | poi.lian_torres_forge_glove/poi.anneal_timer_card/poi.pressure_glass_reject_tray | biome.vent_forge/biome.abyssal_machine_field
P406_VARNEK_MARGIN_ACCEPTANCE_MEMO_ARTIFACT,applied_lore.varnek_margin_acceptance_memo_artifact,Docs/Lore/AppliedContent/packets/RS082_DEEP_REACH_ARTIFACT_MEMO_PACK.packets.json,15,Atlas fragment / maintenance telemetry,low: 6 words,low,unlock.varnek_margin_acceptance_memo_artifact | poi.varnek_margin_memo/poi.sensor_margin_redline/poi.executive_acceptance_stamp | biome.archive_cache/biome.deep_reach_office
P407_ARENDT_ATLAS_WEIGHTING_WAIVER_ARTIFACT,applied_lore.arendt_atlas_weighting_waiver_artifact,Docs/Lore/AppliedContent/packets/RS082_DEEP_REACH_ARTIFACT_MEMO_PACK.packets.json,15,Atlas fragment / maintenance telemetry,low: 11 words,low,unlock.arendt_atlas_weighting_waiver_artifact | poi.arendt_weighting_waiver/poi.atlas_priority_stamp/poi.worker_safety_reweighted_sheet | biome.atlas_service/biome.audit_cache
P408_HALDANE_QUARANTINE_RELEASE_HOLD_ARTIFACT,applied_lore.haldane_quarantine_release_hold_artifact,Docs/Lore/AppliedContent/packets/RS082_DEEP_REACH_ARTIFACT_MEMO_PACK.packets.json,15,Atlas fragment / maintenance telemetry,low: 8 words,low,unlock.haldane_quarantine_release_hold_artifact | poi.haldane_release_hold/poi.quarantine_hold_stamp/poi.unreleased_evacuations_folder | biome.evacuation_queue/biome.quarantine_gate
P409_IBARRA_LOSS_CONVERSION_LEDGER_ARTIFACT,applied_lore.ibarra_loss_conversion_ledger_artifact,Docs/Lore/AppliedContent/packets/RS082_DEEP_REACH_ARTIFACT_MEMO_PACK.packets.json,15,insurer / quarantine relay,low: 11 words,low,unlock.ibarra_loss_conversion_ledger_artifact | poi.ibarra_loss_ledger/poi.claim_conversion_stamp/poi.worker_to_asset_column | biome.claim_archive/biome.deep_reach_office
P410_SATO_REN_RETURN_ACTION_PACKET_ARTIFACT,applied_lore.sato_ren_return_action_packet_artifact,Docs/Lore/AppliedContent/packets/RS082_DEEP_REACH_ARTIFACT_MEMO_PACK.packets.json,15,Deep Reach / Recovery Compliance,low: 14 words,low,unlock.sato_ren_return_action_packet_artifact | poi.sato_ren_return_packet/poi.recovery_compliance_payload_order/poi.coordinate_first_clause | biome.present_signal_window/biome.orbital_link
P411_PREDATOR_SHADOW_ENCOUNTER_GRAMMAR,applied_lore.predator_shadow_encounter_grammar,Docs/Lore/AppliedContent/packets/RS083_FAUNA_ENCOUNTER_GRAMMAR.packets.json,15,unknown damaged source,low: 14 words,low,unlock.predator_shadow_encounter_grammar | poi.predator_shadow_sonar_gap/poi.cut_fish_path/poi.low_light_turn_marker | biome.photic_shelf/biome.shelf_drop
P412_GLASS_GRAZER_CLEARING_ENCOUNTER_GRAMMAR,applied_lore.glass_grazer_clearing_encounter_grammar,Docs/Lore/AppliedContent/packets/RS083_FAUNA_ENCOUNTER_GRAMMAR.packets.json,15,unknown damaged source,low: 11 words,low,unlock.glass_grazer_clearing_encounter_grammar | poi.glass_grazer_clearing/poi.scraped_mineral_path/poi.safe_oxygen_patch | biome.photic_shelf/biome.grazer_meadow
P413_LANTERN_DRIFT_FALSE_SAFE_ENCOUNTER_GRAMMAR,applied_lore.lantern_drift_false_safe_encounter_grammar,Docs/Lore/AppliedContent/packets/RS083_FAUNA_ENCOUNTER_GRAMMAR.packets.json,15,colony worker / recovered worker record,low: 14 words,low,unlock.lantern_drift_false_safe_encounter_grammar | poi.lantern_drift_light_lane/poi.false_safe_bloom/poi.signal_colored_plankton | biome.photic_shelf/biome.low_visibility
P414_BRINE_VANE_NAVIGATION_ENCOUNTER_GRAMMAR,applied_lore.brine_vane_navigation_encounter_grammar,Docs/Lore/AppliedContent/packets/RS083_FAUNA_ENCOUNTER_GRAMMAR.packets.json,15,colony worker / recovered worker record,low: 14 words,low,unlock.brine_vane_navigation_encounter_grammar | poi.brine_vane_current_fan/poi.density_turn_marker/poi.vane_shadow_sonar_warp | biome.brine_canyon/biome.vane_forest
P415_SENSOR_TAGGED_FAUNA_PURSUIT_ENCOUNTER_GRAMMAR,applied_lore.sensor_tagged_fauna_pursuit_encounter_grammar,Docs/Lore/AppliedContent/packets/RS083_FAUNA_ENCOUNTER_GRAMMAR.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,low,unlock.sensor_tagged_fauna_pursuit_encounter_grammar | poi.sensor_tagged_fin/poi.noisy_tag_echo/poi.atlas_feedback_loop_trace | biome.abyssal_machine_field/biome.atlas_repair_network
P416_SITE_WIKI_START_HERE_CLUSTER,applied_lore.site_wiki_start_here_cluster,Docs/Lore/AppliedContent/packets/RS084_SITE_WIKI_NAVIGATION_CLUSTERS.packets.json,15,Black Keel / carrier tender,low: 12 words,low,unlock.site_wiki_start_here_cluster | poi.site_start_here_nav/poi.codex_front_index/poi.spoiler_light_premise_cluster | biome.publication/biome.codex
P417_SITE_WIKI_SYSTEM_AND_SHIPS_CLUSTER,applied_lore.site_wiki_system_and_ships_cluster,Docs/Lore/AppliedContent/packets/RS084_SITE_WIKI_NAVIGATION_CLUSTERS.packets.json,15,ship black box / capsule recorder,low: 12 words,low,unlock.site_wiki_system_and_ships_cluster | poi.system_ship_nav_cluster/poi.no_ftl_route_index/poi.carrier_orbit_index | biome.publication/biome.human_space
P418_SITE_WIKI_COLONY_AND_WORKERS_CLUSTER,applied_lore.site_wiki_colony_and_workers_cluster,Docs/Lore/AppliedContent/packets/RS084_SITE_WIKI_NAVIGATION_CLUSTERS.packets.json,15,colony worker / recovered worker record,medium: 19 words,low,unlock.site_wiki_colony_and_workers_cluster | poi.colony_worker_nav_cluster/poi.worker_dossier_index/poi.no_family_hook_notice | biome.publication/biome.colony_evidence
P419_SITE_WIKI_RESOURCES_AND_ECOLOGY_CLUSTER,applied_lore.site_wiki_resources_and_ecology_cluster,Docs/Lore/AppliedContent/packets/RS084_SITE_WIKI_NAVIGATION_CLUSTERS.packets.json,15,Atlas fragment / maintenance telemetry,low: 5 words,low,unlock.site_wiki_resources_and_ecology_cluster | poi.resource_ecology_nav_cluster/poi.fauna_encounter_index/poi.blue_debt_process_index | biome.publication/biome.ecology
P420_SITE_WIKI_ENDINGS_SPOILER_CLUSTER,applied_lore.site_wiki_endings_spoiler_cluster,Docs/Lore/AppliedContent/packets/RS084_SITE_WIKI_NAVIGATION_CLUSTERS.packets.json,15,insurer / quarantine relay,low: 8 words,low,unlock.site_wiki_endings_spoiler_cluster | poi.ending_spoiler_nav_cluster/poi.payload_receiver_index/poi.false_exit_record_index | biome.publication/biome.spoiler_gate
P421_RAN_AEGIR_PUBLIC_DISTANCE_BAND,applied_lore.ran_aegir_public_distance_band,Docs/Lore/AppliedContent/packets/RS085_CELESTIAL_EPHEMERIS_PUBLIC_BANDS.packets.json,15,insurer / quarantine relay,low: 12 words,low,unlock.ran_aegir_public_distance_band | poi.ran_aegir_distance_band/poi.no_ftl_route_index/poi.public_ephemeris_note | biome.human_space/biome.publication
P422_AEGIR_LOCAL_WINDOW_BAND_TABLE,applied_lore.aegir_local_window_band_table,Docs/Lore/AppliedContent/packets/RS085_CELESTIAL_EPHEMERIS_PUBLIC_BANDS.packets.json,15,Black Keel / carrier tender,low: 12 words,low,unlock.aegir_local_window_band_table | poi.local_window_band_table/poi.carrier_phase_clock/poi.relay_weather_gate | biome.black_keel_orbit/biome.upper_atmosphere
P423_HECTON8_MOON_LADDER_PUBLIC_BAND,applied_lore.hecton8_moon_ladder_public_band,Docs/Lore/AppliedContent/packets/RS085_CELESTIAL_EPHEMERIS_PUBLIC_BANDS.packets.json,15,Atlas fragment / maintenance telemetry,low: 13 words,low,unlock.hecton8_moon_ladder_public_band | poi.moon_ladder_public_band/poi.hecton8_mid_orbit_card/poi.aegir_moon_role_index | biome.aegir_system/biome.publication
P424_BLACK_KEEL_TRANSFER_ORBIT_BAND,applied_lore.black_keel_transfer_orbit_band,Docs/Lore/AppliedContent/packets/RS085_CELESTIAL_EPHEMERIS_PUBLIC_BANDS.packets.json,15,Black Keel / carrier tender,low: 15 words,low,unlock.black_keel_transfer_orbit_band | poi.black_keel_transfer_band/poi.carrier_custody_orbit/poi.bathydrop_return_limit | biome.black_keel_orbit/biome.claim_admin
P425_PUBLIC_EPHEMERIS_TABLE_HANDOFF_RULE,applied_lore.public_ephemeris_table_handoff_rule,Docs/Lore/AppliedContent/packets/RS085_CELESTIAL_EPHEMERIS_PUBLIC_BANDS.packets.json,15,unknown damaged source,low: 8 words,low,unlock.public_ephemeris_table_handoff_rule | poi.ephemeris_handoff_rule/poi.celestial_table_boundary/poi.public_numbers_guard | biome.authoring/biome.aegir_system
