"scraped_utc","source_game","source_slug","source_segment","source_surface","source_page","source_url","channel_name","channel_path","channel_profile_url","country","primary_metric_raw","primary_metric_number","latest_or_ranked_video_title","latest_or_ranked_video_url","published_or_rank_context","relative_context","duration","contact_route","verification_status"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","CityLookSweden","/channels/102898-citylooksweden","https://www.letsplayindex.com/channels/102898-citylooksweden","Sweden","145","145","Satisfactory Review and First play","https://www.letsplayindex.com/video/satisfactory-review-and-first-play-citylooksweden-enfwEkEPiNQ","April 15, 2019 8:03:53 AM","2019-04-15","15:04","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Cocolito The Choppyreviewer","/channels/221807-cocolito-the-choppyreviewer","https://www.letsplayindex.com/channels/221807-cocolito-the-choppyreviewer","United States","137","137","Choppy's Crew play Satisfactory May 11, 2019","https://www.letsplayindex.com/video/choppys-crew-play-satisfactory-may-11-2019-cocolito-the-akmYZ8__6rs","May 14, 2019 9:57:23 AM","2019-05-14","3:53:55","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Critiquing Doge","/channels/153281-critiquing-doge","https://www.letsplayindex.com/channels/153281-critiquing-doge","United States","6,390","6390","Game Spotlight | Satisfactory","https://www.letsplayindex.com/video/game-spotlight-satisfactory-critiquing-doge-scUzKqbnBU4","June 22, 2020 12:04:08 AM","2020-06-22","7:23","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Dad's Gaming Addiction","/channels/15261-dads-gaming-addiction","https://www.letsplayindex.com/channels/15261-dads-gaming-addiction","UNKNOWN","49,900","49900","Dad on a Budget: Satisfactory Review (Early Access)","https://www.letsplayindex.com/video/dad-on-a-budget-satisfactory-review-early-access-dads-gaming-jBJJwyjjXZQ","June 28, 2023 7:54:48 AM","2023-06-28","14:50","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","DCD Gamin","/channels/203471-dcd-gamin","https://www.letsplayindex.com/channels/203471-dcd-gamin","Ireland","622","622","Satisfactory Package% Speed Run Review Sub 40m Plan....","https://www.letsplayindex.com/video/satisfactory-package-speed-run-review-sub-40m-plan-dcd-gamin-p1B9fyxphkw","May 6, 2020 9:00:13 AM","2020-05-06","44:48","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Defender833","/channels/19113-defender833","https://www.letsplayindex.com/channels/19113-defender833","Germany","3,790","3790","Satisfactory | Pipes? Pipes! Update 3 in der Review | #Satisfactory","https://www.letsplayindex.com/video/satisfactory-pipes-pipes-update-3-in-der-review-satisfactory-VTeefGQiOsQ","February 12, 2020 10:25:41 AM","2020-02-12","4:06","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","DirtyCes","/channels/178048-dirtyces","https://www.letsplayindex.com/channels/178048-dirtyces","United States","7,430","7430","🔴LIVE - Satisfactory 1.0 - Day 6 - Coal Generator Building Attempt...","https://www.letsplayindex.com/video/live-satisfactory-10-day-6-coal-generator-building-attempt-bgWDl9v2QEU","September 17, 2024 2:03:26 PM","2024-09-17","0:00","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","DoubleYouTee","/channels/39758-doubleyoutee","https://www.letsplayindex.com/channels/39758-doubleyoutee","Netherlands","410","410","SATISFACTORY ► Lets Try REVIEW ► Building Gameplay","https://www.letsplayindex.com/video/satisfactory-lets-try-review-building-gameplay-doubleyoutee-fdnnP99GxK4","March 11, 2019 1:00:07 PM","2019-03-11","22:16","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","DrMat","/channels/1783313-drmat","https://www.letsplayindex.com/channels/1783313-drmat","United Kingdom","417","417","Satisfactory - Tree Felling Review #Shorts","https://www.letsplayindex.com/video/satisfactory-tree-felling-review-shorts-drmat-qDMMxOz9hM4","April 11, 2022 10:00:23 AM","2022-04-11","0:57","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Expergo","/channels/263923-expergo","https://www.letsplayindex.com/channels/263923-expergo","UNKNOWN","468","468","Satisfactory Review: Is It Worth Getting? (2021)...","https://www.letsplayindex.com/video/satisfactory-review-is-it-worth-getting-2021-expergo-OF5HE7rguA4","March 25, 2021 10:34:50 AM","2021-03-25","7:24","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Fantastic Gamer","/channels/1930671-fantastic-gamer","https://www.letsplayindex.com/channels/1930671-fantastic-gamer","United States","728","728","Porsche 718 Cayman GT-4 Clubsport ""Multiplayer Review"" | Fantastic Gamer","https://www.letsplayindex.com/video/porsche-718-cayman-gt-4-clubsport-multiplayer-review-fantastic-CNrua-2VHAg","May 20, 2023 3:15:00 AM","2023-05-20","2:05","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","FishyGamer","/channels/2769634-fishygamer","https://www.letsplayindex.com/channels/2769634-fishygamer","UNKNOWN","115","115","Some insane hypertube trickshots. #satisfactorygame #gaming #shortsfeed","https://www.letsplayindex.com/video/some-insane-hypertube-trickshots-satisfactorygame-gaming-lPPvrjfG2Ls","November 27, 2023 1:45:19 PM","2023-11-27","1:00","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Game Advisor","/channels/191829-game-advisor","https://www.letsplayindex.com/channels/191829-game-advisor","United States","28,700","28700","Should You Buy Satisfactory? Is Satisfactory Worth the Cost?","https://www.letsplayindex.com/video/should-you-buy-satisfactory-is-satisfactory-worth-the-cost-2Yth1piHNBc","November 6, 2020 12:20:47 PM","2020-11-06","9:53","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Game Grader","/channels/1822801-game-grader","https://www.letsplayindex.com/channels/1822801-game-grader","United States","13,800","13800","Is Satisfactory Worth Buying in 2023? [Review] #shorts","https://www.letsplayindex.com/video/is-satisfactory-worth-buying-in-2023-review-shorts-game-fq2HEOEigUc","October 1, 2023 5:11:09 AM","2023-10-01","0:51","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Games Freezer","/channels/38450-games-freezer","https://www.letsplayindex.com/channels/38450-games-freezer","United Kingdom","1,240","1240","🛠️⚒️ Satisfactory | Review | PC | ""No Mans Sky Meets Factorio"" 🛠️⚒️","https://www.letsplayindex.com/video/satisfactory-review-pc-no-mans-sky-meets-factorio-games-DjmrT9OINHE","July 7, 2020 1:15:10 PM","2020-07-07","3:05","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Gaming 101 with Mr. Berger","/channels/502308-gaming-101-with-mr-berger","https://www.letsplayindex.com/channels/502308-gaming-101-with-mr-berger","United States","482","482","🍔Berger Reviews: Satisfactory⚙️","https://www.letsplayindex.com/video/berger-reviews-satisfactory-gaming-101-with-mr-berger-ZEcvRaeIIPg","July 28, 2021 7:00:05 PM","2021-07-28","44:36","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Geektown","/channels/181372-geektown","https://www.letsplayindex.com/channels/181372-geektown","United Kingdom","6,590","6590","Geektown Radio 388: The Flash, The Ark, Black Mirror, Satisfactory Reviews TV News & UK Air Dates!","https://www.letsplayindex.com/video/geektown-radio-388-the-flash-the-ark-black-mirror-satisfactory-zmMrVGG3aGw","June 19, 2023 2:52:32 PM","2023-06-19","1:06:59","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","GOL OF FIRE","/channels/2427192-gol-of-fire","https://www.letsplayindex.com/channels/2427192-gol-of-fire","India","23,800","23800","FreeFire : || SATISFACTORY HIGHLIGHTS ☠️ || REDMI NOTE 4⚡ CUSTOM HUD AND SETTING⚙️REVIEW ||","https://www.letsplayindex.com/video/freefire-satisfactory-highlights-redmi-note-4-custom-hud-1SZJLSoEAhI","June 28, 2021 7:47:51 PM","2021-06-28","3:00","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","GreatStone Gaming","/channels/559558-greatstone-gaming","https://www.letsplayindex.com/channels/559558-greatstone-gaming","UNKNOWN","79","79","Game Review: Satisfactory","https://www.letsplayindex.com/video/game-review-satisfactory-greatstone-gaming-Q---jWm7cCc","January 5, 2023 1:05:20 PM","2023-01-05","11:05","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Hexa's Gameplay","/channels/249925-hexas-gameplay","https://www.letsplayindex.com/channels/249925-hexas-gameplay","United States","4,310","4310","Satisfactory (2020) | Early Access Review","https://www.letsplayindex.com/video/satisfactory-2020-early-access-review-hexas-gameplay-YLVwut9BrLQ","June 14, 2020 10:01:19 AM","2020-06-14","2:02:49","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","HouseOfMeza","/channels/244419-houseofmeza","https://www.letsplayindex.com/channels/244419-houseofmeza","United Kingdom","1,120","1120","Should you buy Satisfactory? Is it worth it? [2021]","https://www.letsplayindex.com/video/should-you-buy-satisfactory-is-it-worth-it-2021-houseofmeza-YKV0LyNuagU","March 21, 2021 9:00:09 AM","2021-03-21","5:34","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Hysterio Hero","/channels/2023843-hysterio-hero","https://www.letsplayindex.com/channels/2023843-hysterio-hero","Indonesia","24","24","Trying out a game i've always wanted to TRY!","https://www.letsplayindex.com/video/trying-out-a-game-ive-always-wanted-to-try-hysterio-hero-CCvDmCzr9XQ","October 21, 2022 12:00:03 AM","2022-10-21","35:53","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","IAMWILL","/channels/1677125-iamwill","https://www.letsplayindex.com/channels/1677125-iamwill","United Kingdom","764","764","Satisfactory Alpha Review Is it worth it (Early Access)","https://www.letsplayindex.com/video/satisfactory-alpha-review-is-it-worth-it-early-access-iamwill-relaHkQDVmQ","March 11, 2019 6:02:09 PM","2019-03-11","13:32","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","IronGun007","/channels/259542-irongun007","https://www.letsplayindex.com/channels/259542-irongun007","Switzerland","144","144","Satisfactory Steam Release - Early Access Short Review","https://www.letsplayindex.com/video/satisfactory-steam-release-early-access-short-review-irongun007-6l2irrZrvuM","September 11, 2020 12:16:24 PM","2020-09-11","4:38","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Ironic and Dead","/channels/1742618-ironic-and-dead","https://www.letsplayindex.com/channels/1742618-ironic-and-dead","Hong Kong","19,600","19600","Satisfactory - 60 second game review","https://www.letsplayindex.com/video/satisfactory-60-second-game-review-ironic-and-dead-XGODIWWtXcI","March 10, 2023 10:00:17 AM","2023-03-10","0:59","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","JezzaGamingHD","/channels/750589-jezzagaminghd","https://www.letsplayindex.com/channels/750589-jezzagaminghd","Australia","269","269","Channel Update #6 | Satisfactory Review","https://www.letsplayindex.com/video/channel-update-6-satisfactory-review-jezzagaminghd-_yfllyCTRG8","March 9, 2019 11:45:07 PM","2019-03-09","4:48","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","Jidiq","/channels/501548-jidiq","https://www.letsplayindex.com/channels/501548-jidiq","Malaysia","551","551","Aku ada DRONE | Satisfactory - Part 13","https://www.letsplayindex.com/video/aku-ada-drone-satisfactory-part-13-jidiq-lVKxBJpl8QA","June 13, 2021 3:36:12 AM","2021-06-13","32:11","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","JustinMyOpinion","/channels/143409-justinmyopinion","https://www.letsplayindex.com/channels/143409-justinmyopinion","Canada","900","900","Satisfactory Review... It's very satisfactory","https://www.letsplayindex.com/video/satisfactory-review-its-very-satisfactory-justinmyopinion-gd2AMywR30s","March 21, 2019 7:47:10 PM","2019-03-21","8:32","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","kolcho","/channels/133718-kolcho","https://www.letsplayindex.com/channels/133718-kolcho","Bulgaria","964","964","Satisfactory Review (In 60 Seconds)","https://www.letsplayindex.com/video/satisfactory-review-in-60-seconds-kolcho-cyOeSR1p-0E","October 6, 2023 9:00:28 AM","2023-10-06","1:00","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:11:04Z","Satisfactory","satisfactory-2020","factory_engineering_systems","review_channels","top-100","https://www.letsplayindex.com/games/satisfactory-2020/review-channels","KUMAR GAMING OFFICIAL","/channels/891970-kumar-gaming-official","https://www.letsplayindex.com/channels/891970-kumar-gaming-official","India","35,800","35800","Old Star Satisfactory Perfect Speed 1vs4 🥀@reviewanimehot","https://www.letsplayindex.com/video/old-star-satisfactory-perfect-speed-1vs4-reviewanimehot-OZyGpoc_gnQ","May 14, 2022 12:15:45 PM","2022-05-14","0:36","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
