record_id,source_asset_path,source_type,material_name,slot,slot_role,category,reference_state,reference_guid,resolved_texture_path,target_texture_path,generated_asset_guid,priority,target_resolution,albedo_compression,normal_compression,orm_compression,estimated_vram_mib,stub_reasons,prompt_id,issue_detail
545f47744211,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_071_Flora_BD67ADC9.prefab,prefab,GEN_Shallows_Kelp_071_Flora_BD67ADC9,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_071_Flora_BD67ADC9_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
5cab526c6597,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_072_Flora_CD3A06C1.prefab,prefab,GEN_Shallows_Kelp_072_Flora_CD3A06C1,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_072_Flora_CD3A06C1_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
c88b1cef4864,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_072_Flora_CD3A06C1.prefab,prefab,GEN_Shallows_Kelp_072_Flora_CD3A06C1,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_072_Flora_CD3A06C1_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
ce0d73110edf,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_072_Flora_CD3A06C1.prefab,prefab,GEN_Shallows_Kelp_072_Flora_CD3A06C1,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_072_Flora_CD3A06C1_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
5a39f2947971,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_073_Flora_DD0C5FB9.prefab,prefab,GEN_Shallows_Kelp_073_Flora_DD0C5FB9,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_073_Flora_DD0C5FB9_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
4ca5502ec70d,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_073_Flora_DD0C5FB9.prefab,prefab,GEN_Shallows_Kelp_073_Flora_DD0C5FB9,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_073_Flora_DD0C5FB9_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
6fe7f63fb6d2,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_073_Flora_DD0C5FB9.prefab,prefab,GEN_Shallows_Kelp_073_Flora_DD0C5FB9,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_073_Flora_DD0C5FB9_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
9a33ed30cfda,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_074_Flora_ECDEB8B1.prefab,prefab,GEN_Shallows_Kelp_074_Flora_ECDEB8B1,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_074_Flora_ECDEB8B1_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
2c8a01422afa,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_074_Flora_ECDEB8B1.prefab,prefab,GEN_Shallows_Kelp_074_Flora_ECDEB8B1,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_074_Flora_ECDEB8B1_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
d4bf89ba5bce,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_074_Flora_ECDEB8B1.prefab,prefab,GEN_Shallows_Kelp_074_Flora_ECDEB8B1,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_074_Flora_ECDEB8B1_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
bdf9e4f02cde,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_075_Flora_FCB111A9.prefab,prefab,GEN_Shallows_Kelp_075_Flora_FCB111A9,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_075_Flora_FCB111A9_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
ba4fe6d7eb2e,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_075_Flora_FCB111A9.prefab,prefab,GEN_Shallows_Kelp_075_Flora_FCB111A9,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_075_Flora_FCB111A9_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
057a83af5700,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_075_Flora_FCB111A9.prefab,prefab,GEN_Shallows_Kelp_075_Flora_FCB111A9,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_075_Flora_FCB111A9_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
07c1b72db68a,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_076_Flora_0C836AA1.prefab,prefab,GEN_Shallows_Kelp_076_Flora_0C836AA1,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_076_Flora_0C836AA1_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
614d2b945f79,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_076_Flora_0C836AA1.prefab,prefab,GEN_Shallows_Kelp_076_Flora_0C836AA1,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_076_Flora_0C836AA1_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
43682f98bdcf,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_076_Flora_0C836AA1.prefab,prefab,GEN_Shallows_Kelp_076_Flora_0C836AA1,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_076_Flora_0C836AA1_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
fc69eda1a048,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_077_Flora_1C55C399.prefab,prefab,GEN_Shallows_Kelp_077_Flora_1C55C399,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_077_Flora_1C55C399_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
8eb2b497d0e5,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_077_Flora_1C55C399.prefab,prefab,GEN_Shallows_Kelp_077_Flora_1C55C399,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_077_Flora_1C55C399_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
1870553d844f,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_077_Flora_1C55C399.prefab,prefab,GEN_Shallows_Kelp_077_Flora_1C55C399,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_077_Flora_1C55C399_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
2b1ce5e27d26,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_078_Flora_2C281C91.prefab,prefab,GEN_Shallows_Kelp_078_Flora_2C281C91,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_078_Flora_2C281C91_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
3d4fdf835f31,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_078_Flora_2C281C91.prefab,prefab,GEN_Shallows_Kelp_078_Flora_2C281C91,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_078_Flora_2C281C91_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
59ead8db9fac,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_078_Flora_2C281C91.prefab,prefab,GEN_Shallows_Kelp_078_Flora_2C281C91,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_078_Flora_2C281C91_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
eb6b9b3a8558,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_079_Flora_3BFA7589.prefab,prefab,GEN_Shallows_Kelp_079_Flora_3BFA7589,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_079_Flora_3BFA7589_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
c0ed4cb672ef,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_079_Flora_3BFA7589.prefab,prefab,GEN_Shallows_Kelp_079_Flora_3BFA7589,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_079_Flora_3BFA7589_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
3c4a619c7e1f,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_079_Flora_3BFA7589.prefab,prefab,GEN_Shallows_Kelp_079_Flora_3BFA7589,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_079_Flora_3BFA7589_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
61de6579a374,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_080_Flora_4BCCCE81.prefab,prefab,GEN_Shallows_Kelp_080_Flora_4BCCCE81,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_080_Flora_4BCCCE81_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
56565ca43efe,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_080_Flora_4BCCCE81.prefab,prefab,GEN_Shallows_Kelp_080_Flora_4BCCCE81,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_080_Flora_4BCCCE81_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
e6c3e10d6478,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_080_Flora_4BCCCE81.prefab,prefab,GEN_Shallows_Kelp_080_Flora_4BCCCE81,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_080_Flora_4BCCCE81_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
71e2fa4a0e04,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_081_Flora_5B9F2779.prefab,prefab,GEN_Shallows_Kelp_081_Flora_5B9F2779,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_081_Flora_5B9F2779_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
518bad3292d7,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_081_Flora_5B9F2779.prefab,prefab,GEN_Shallows_Kelp_081_Flora_5B9F2779,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_081_Flora_5B9F2779_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
5f04b2fe1536,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_081_Flora_5B9F2779.prefab,prefab,GEN_Shallows_Kelp_081_Flora_5B9F2779,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_081_Flora_5B9F2779_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
fa899b1f4961,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_082_Flora_6B718071.prefab,prefab,GEN_Shallows_Kelp_082_Flora_6B718071,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_082_Flora_6B718071_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
375af041806c,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_082_Flora_6B718071.prefab,prefab,GEN_Shallows_Kelp_082_Flora_6B718071,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_082_Flora_6B718071_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
041e1e78c5f7,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_082_Flora_6B718071.prefab,prefab,GEN_Shallows_Kelp_082_Flora_6B718071,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_082_Flora_6B718071_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
8e9ee83bc57b,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/Kelp/GEN_Shallows_Kelp_083_Flora_7B43D969.prefab,prefab,GEN_Shallows_Kelp_083_Flora_7B43D969,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,f669d8458f3703841b4ed34a8236b192,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_ProceduralBio_Shallows.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/GEN_Shallows_Kelp_083_Flora_7B43D969_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
