"Path","Width","Height","StandaloneFormat","TextureCompression","EstimatedRGBA32MB","PotentialSavingsMB","Flags","CinematicFake"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/TreesIn.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/TreesOut.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/UnityCurve.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/Voronoi.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/Whittaker.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/About.png","100","100","Automatic","Uncompressed","0.051","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Comment.png","80","80","Automatic","Compressed","0.024","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Foldout.png","28","30","Automatic","Uncompressed","0.003","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/FoldoutMinimal.png","4","4","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Group.png","4","4","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Group_pro.png","4","4","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/InletOutlet.png","32","32","Automatic","Uncompressed","0.004","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PreviewNA.png","41","41","Automatic","Uncompressed","0.006","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PreviewSandClock.png","41","41","Automatic","Uncompressed","0.006","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/AssetBig.png","256","256","Automatic","Uncompressed","0.250","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/AssetSmall.png","64","64","Automatic","Uncompressed","0.016","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Biomes.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Color.png","18","18","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Export.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/ExportCopy.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/MapMagicSmall.png","48","48","Automatic","Uncompressed","0.009","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/NodeAdd.png","68","68","Automatic","Uncompressed","0.018","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/NodeAddRemoveFrame.png","68","68","Automatic","Uncompressed","0.018","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/NodeRemove.png","68","68","Automatic","Uncompressed","0.018","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/NodeRemoveActive.png","68","68","Automatic","Uncompressed","0.018","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Pin.png","18","18","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PinDraft.png","18","18","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PinExisting.png","18","18","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Preview.png","18","18","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToTerrain.png","14","14","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToTerrainActive.png","14","14","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToWindow.png","14","14","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToWindowActive.png","14","14","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Unpin.png","18","18","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Window.png","48","48","Automatic","Uncompressed","0.009","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/WindowBig.png","32","32","Automatic","Uncompressed","0.004","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Biomes.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Color.png","18","18","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Export.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/ExportCopy.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/NodeAdd.png","68","68","Automatic","Uncompressed","0.018","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Pin.png","18","18","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/PinDraft.png","18","18","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/PinExisting.png","18","18","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Preview.png","18","18","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Unpin.png","18","18","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Background.png","2","2","RGBA32","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Background_pro.png","2","2","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Footer.png","256","16","RGBA32","Uncompressed","0.016","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|READ_WRITE_ENABLED","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/FooterNofield.png","256","16","Automatic","Uncompressed","0.016","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Frame.png","4","4","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|READ_WRITE_ENABLED","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Header.png","256","64","RGBA32","Uncompressed","0.063","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|READ_WRITE_ENABLED","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/SelectionFrame.png","8","8","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/SelectionShadow.png","128","128","Automatic","Uncompressed","0.063","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Shadow.png","128","128","Automatic","Uncompressed","0.063","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/ShadowMini.png","128","128","Automatic","Uncompressed","0.063","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Shadow_pro.png","128","128","Automatic","Uncompressed","0.063","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/AddIcon.png","42","18","Automatic","Uncompressed","0.003","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/AddPanel.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/AddPanelEmpty.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Bot.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Dragged.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Mid.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/RemoveIcon.png","65","18","Automatic","Uncompressed","0.004","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/RemovePanel.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/RemovePanelActive.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Single.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Top.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/AddIcon.png","42","18","Automatic","Uncompressed","0.003","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/AddPanel.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/AddPanelEmpty.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Bot.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Dragged.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Mid.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Single.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Top.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Bottom.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Bottom_pressed.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ColorButton.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ColorButton_pressed.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Export.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportBottom.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportBottom_pressed.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportMid.png","20","20","Automatic","Compressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportMid_pressed.png","20","20","Automatic","Compressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportTop.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportTop_pressed.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Export_pressed.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinBottom.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinBottom_pressed.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinMid.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinMid_pressed.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinTop.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinTop_pressed.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Preview.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Preview_pressed.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
